core_id,layer_group_id,layer_group_type,duration(us),inst_num,cache_miss,ALU,LT(Cycles),CT(Cycles),iodma_rd(B),iodma_wr(B),shrm_rd(B),shrm_wr(B),broadcast(B)
14,RPAS_8136,CONCAT,4.6,96,4,27,0,0,0,128,0,0,0
14,RPAS_7918,CONCAT,2.84,96,4,27,0,0,0,128,0,0,0
14,7919,CONV,143.6,188,5,77,10000,6012,257408,64128,0,0,0
14,7922,ACTIVE,31.16,598,9,264,0,2605,65920,64128,0,0,0
14,7923,MULT,39.72,426,8,189,0,500,128000,64128,0,0,0
14,7924,CONV,40.68,266,9,134,2000,2202,64640,51200,0,0,0
14,7926,ADD,77.4,222,9,90,0,399,102528,51200,0,0,0
14,RPAS_7927,ADD,4.28,96,4,27,0,0,0,128,0,0,0
14,RPAS_8312,NOTIFY,5.52,96,4,27,0,0,0,128,0,0,0
14,RPAS_8699,POLL,5.32,96,4,27,0,0,0,128,0,0,0
14,RPAS_8137,CONCAT,4.52,96,4,27,0,0,0,128,0,0,0
14,7929,PLUGIN,702.08,1808,52,971,0,3595,5760,2176,0,0,0
15,RPAS_8138,INIT_SYNC,3.44,96,4,27,0,0,0,128,0,0,0
15,8139,NOTIFY,7.2,114,5,35,0,1,128,256,0,0,0
15,RPAS_7493,STRIDEDSLICE,5.92,96,4,27,0,0,0,128,0,0,0
15,RPAS_7494,STRIDEDSLICE,5.24,96,4,27,0,0,0,128,0,0,0
15,RPAS_8212,NOTIFY,5.36,96,4,27,0,0,0,128,0,0,0
15,RPAS_7495,STRIDEDSLICE,5.76,96,4,27,0,0,0,128,0,0,0
15,RPAS_7496,STRIDEDSLICE,12.08,96,4,27,0,0,0,128,0,0,0
15,RPAS_8213,NOTIFY,4.44,96,4,27,0,0,0,128,0,0,0
15,RPAS_7497,STRIDEDSLICE,4.96,96,4,27,0,0,0,128,0,0,0
15,RPAS_7498,STRIDEDSLICE,11.6,96,4,27,0,0,0,128,0,0,0
15,RPAS_8214,NOTIFY,4.84,96,4,27,0,0,0,128,0,0,0
15,RPAS_7499,STRIDEDSLICE,10.88,96,4,27,0,0,0,128,0,0,0
15,RPAS_7500,STRIDEDSLICE,3.96,96,4,27,0,0,0,128,0,0,0
15,RPAS_8215,NOTIFY,3.08,96,4,27,0,0,0,128,0,0,0
15,RPAS_8436,POLL,3.28,96,4,27,0,0,0,128,0,0,0
15,5652,TFU,3.8,73,3,11,0,0,0,128,0,0,0
15,RPAS_8140,NOTIFY,4.48,96,4,27,0,0,0,128,0,0,0
15,RPAS_8508,POLL,4.96,96,4,27,0,0,0,128,0,0,0
15,RPAS_7501,ACTIVE,5.48,96,4,27,0,0,0,128,0,0,0
15,RPAS_8216,NOTIFY,4.64,96,4,27,0,0,0,128,0,0,0
15,RPAS_8437,POLL,3.6,96,4,27,0,0,0,128,0,0,0
15,5653,TFU,4.8,73,3,11,0,0,0,128,0,0,0
15,RPAS_8141,NOTIFY,4.24,96,4,27,0,0,0,128,0,0,0
15,RPAS_8509,POLL,5.76,96,4,27,0,0,0,128,0,0,0
15,RPAS_7502,ACTIVE,4.76,96,4,27,0,0,0,128,0,0,0
15,RPAS_8217,NOTIFY,5.36,96,4,27,0,0,0,128,0,0,0
15,RPAS_8510,POLL,4.56,96,4,27,0,0,0,128,0,0,0
15,RPAS_7503,MULT,4.24,96,4,27,0,0,0,128,0,0,0
15,RPAS_7944,SPLIT,6.76,96,4,27,0,0,0,128,0,0,0
15,7504,CONV,441.44,256,5,80,9600,22406,512768,256128,0,0,0
15,7509,CONV,453.16,256,5,80,9600,22406,512896,256128,0,0,0
15,7507,ACTIVE,110,622,9,276,0,10105,257920,256128,0,0,0
15,7512,ACTIVE,83.4,622,9,276,0,10105,257920,256128,0,0,0
15,7508,MULT,296.8,478,8,206,0,2000,512128,256128,0,0,0
15,RPAS_7946,CONCAT,3.76,96,4,27,0,0,0,128,0,0,0
15,RPAS_8322,NOTIFY,4.52,96,4,27,0,0,0,128,0,0,0
15,7513,MULT,141.04,476,8,204,0,2000,512000,256128,0,0,0
15,7514,CONV,250.6,235,5,78,6400,19206,256768,256128,0,0,0
15,7517,ACTIVE,233.64,626,9,280,0,10105,258176,256128,0,0,0
15,RPAS_7931,CONCAT,5.2,96,4,27,0,0,0,128,0,0,0
15,RPAS_8314,NOTIFY,4.8,96,4,27,0,0,0,128,0,0,0
15,RPAS_7930,CONCAT,4.28,96,4,27,0,0,0,128,0,0,0
15,RPAS_8313,NOTIFY,4.44,96,4,27,0,0,0,128,0,0,0
15,RPAS_8438,POLL,4.12,96,4,27,0,0,0,128,0,0,0
15,5654,TFU,4.2,73,3,11,0,0,0,128,0,0,0
15,RPAS_8142,NOTIFY,4.84,96,4,27,0,0,0,128,0,0,0
15,8511,POLL,33.24,140,5,50,0,500,384,256,0,0,0
15,7518,ACTIVE,528.72,1486,5,486,0,161698,4098176,4096128,0,0,0
15,7933,SPLIT,2.28,106,5,30,0,0,0,128,0,0,0
15,RPAS_8649,POLL,2.08,96,4,27,0,0,0,128,0,0,0
15,RPAS_7932,SPLIT,2.12,96,4,27,0,0,0,128,0,0,0
15,7519,MULT,439.56,480,8,208,0,2000,512256,256128,0,0,0
15,7520,ADD,144.88,476,8,204,0,2000,512000,256128,0,0,0
15,7521,CONV,264.28,235,5,78,6400,19206,256896,256128,0,0,0
15,7524,ACTIVE,389.92,626,9,280,0,10105,258176,256128,0,0,0
15,RPAS_7935,CONCAT,4.4,96,4,27,0,0,0,128,0,0,0
15,RPAS_8316,NOTIFY,4.92,96,4,27,0,0,0,128,0,0,0
15,7934,CONCAT,4.68,106,5,30,0,0,0,128,0,0,0
15,8315,NOTIFY,12.68,114,5,35,0,1,128,256,0,0,0
15,RPAS_8439,POLL,3.44,96,4,27,0,0,0,128,0,0,0
15,5655,TFU,8.56,73,3,11,0,0,0,128,0,0,0
15,RPAS_8143,NOTIFY,3.36,96,4,27,0,0,0,128,0,0,0
15,RPAS_7525,ACTIVE,7.68,96,4,27,0,0,0,128,0,0,0
15,RPAS_7936,SPLIT,4.56,96,4,27,0,0,0,128,0,0,0
15,RPAS_8650,POLL,5.12,96,4,27,0,0,0,128,0,0,0
15,RPAS_7937,SPLIT,5,96,4,27,0,0,0,128,0,0,0
15,7526,MULT,460.2,480,8,208,0,2000,512256,256128,0,0,0
15,7527,ADD,145.76,476,8,204,0,2000,512000,256128,0,0,0
15,7528,CONV,266.48,235,5,78,6400,19206,256768,256128,0,0,0
15,7531,ACTIVE,421.8,626,9,280,0,10105,258176,256128,0,0,0
15,RPAS_7938,CONCAT,4.68,96,4,27,0,0,0,128,0,0,0
15,RPAS_8317,NOTIFY,4.8,96,4,27,0,0,0,128,0,0,0
15,RPAS_7939,CONCAT,4.08,96,4,27,0,0,0,128,0,0,0
15,RPAS_8318,NOTIFY,4.4,96,4,27,0,0,0,128,0,0,0
15,RPAS_8440,POLL,4,96,4,27,0,0,0,128,0,0,0
15,5656,TFU,4.76,73,3,11,0,0,0,128,0,0,0
15,RPAS_8144,NOTIFY,4.32,96,4,27,0,0,0,128,0,0,0
15,RPAS_8512,POLL,4.6,96,4,27,0,0,0,128,0,0,0
15,RPAS_7532,ACTIVE,4.4,96,4,27,0,0,0,128,0,0,0
15,RPAS_7941,SPLIT,4.92,96,4,27,0,0,0,128,0,0,0
15,RPAS_8651,POLL,4.24,96,4,27,0,0,0,128,0,0,0
15,RPAS_7940,SPLIT,4.56,96,4,27,0,0,0,128,0,0,0
15,7533,MULT,449.6,480,8,208,0,2000,512256,256128,0,0,0
15,7534,ADD,316.6,478,8,206,0,2000,512128,256128,0,0,0
15,7535,CONV,435.56,237,5,80,6400,19206,257024,256128,0,0,0
15,RPAS_7945,CONCAT,3.76,96,4,27,0,0,0,128,0,0,0
15,RPAS_8321,NOTIFY,4.84,96,4,27,0,0,0,128,0,0,0
15,7538,ACTIVE,353.64,626,9,280,0,10105,258176,256128,0,0,0
15,RPAS_7943,CONCAT,3.6,96,4,27,0,0,0,128,0,0,0
15,RPAS_8320,NOTIFY,3.8,96,4,27,0,0,0,128,0,0,0
15,RPAS_7942,CONCAT,5.84,96,4,27,0,0,0,128,0,0,0
15,RPAS_8319,NOTIFY,4.88,96,4,27,0,0,0,128,0,0,0
15,RPAS_8441,POLL,3.56,96,4,27,0,0,0,128,0,0,0
15,5657,TFU,4.76,73,3,11,0,0,0,128,0,0,0
15,RPAS_8145,NOTIFY,5.68,96,4,27,0,0,0,128,0,0,0
15,RPAS_8513,POLL,3.28,96,4,27,0,0,0,128,0,0,0
15,RPAS_7539,ACTIVE,3.56,96,4,27,0,0,0,128,0,0,0
15,RPAS_8218,NOTIFY,4.6,96,4,27,0,0,0,128,0,0,0
15,RPAS_8514,POLL,4.2,96,4,27,0,0,0,128,0,0,0
15,RPAS_7540,MULT,3.04,96,4,27,0,0,0,128,0,0,0
15,RPAS_8219,NOTIFY,2.48,96,4,27,0,0,0,128,0,0,0
15,RPAS_8442,POLL,2.04,96,4,27,0,0,0,128,0,0,0
15,5658,TFU,4.08,73,3,11,0,0,0,128,0,0,0
15,RPAS_8146,NOTIFY,4.2,96,4,27,0,0,0,128,0,0,0
15,RPAS_8515,POLL,2.84,96,4,27,0,0,0,128,0,0,0
15,RPAS_7541,ACTIVE,3.96,96,4,27,0,0,0,128,0,0,0
15,RPAS_8220,NOTIFY,5.96,96,4,27,0,0,0,128,0,0,0
15,RPAS_8443,POLL,7.08,96,4,27,0,0,0,128,0,0,0
15,5659,TFU,7.32,73,3,11,0,0,0,128,0,0,0
15,RPAS_8147,NOTIFY,3.76,96,4,27,0,0,0,128,0,0,0
15,RPAS_8516,POLL,4.96,96,4,27,0,0,0,128,0,0,0
15,RPAS_7542,ACTIVE,5.4,96,4,27,0,0,0,128,0,0,0
15,RPAS_8221,NOTIFY,5.16,96,4,27,0,0,0,128,0,0,0
15,RPAS_8517,POLL,4.76,96,4,27,0,0,0,128,0,0,0
15,RPAS_7543,MULT,5.64,96,4,27,0,0,0,128,0,0,0
15,RPAS_7993,SPLIT,4.8,96,4,27,0,0,0,128,0,0,0
15,7544,CONV,230,189,5,74,6000,8808,257024,128128,0,0,0
15,7549,CONV,247.96,189,5,74,6000,8808,257024,128128,0,0,0
15,7547,ACTIVE,52.08,622,9,276,0,5105,129920,128128,0,0,0
15,7552,ACTIVE,58.44,622,9,276,0,5105,129920,128128,0,0,0
15,7548,MULT,161.92,462,8,203,0,1000,256128,128128,0,0,0
15,RPAS_7994,CONCAT,5.68,96,4,27,0,0,0,128,0,0,0
15,RPAS_8347,NOTIFY,4.48,96,4,27,0,0,0,128,0,0,0
15,7553,MULT,71.52,460,8,201,0,1000,256000,128128,0,0,0
15,7554,CONV,97.16,193,5,74,3600,7208,129024,128128,0,0,0
15,7557,ACTIVE,174.72,626,9,280,0,5105,130176,128128,0,0,0
15,RPAS_7947,CONCAT,3.76,96,4,27,0,0,0,128,0,0,0
15,RPAS_8323,NOTIFY,4.24,96,4,27,0,0,0,128,0,0,0
15,RPAS_7948,CONCAT,5.32,96,4,27,0,0,0,128,0,0,0
15,RPAS_8324,NOTIFY,3.72,96,4,27,0,0,0,128,0,0,0
15,RPAS_8444,POLL,3.72,96,4,27,0,0,0,128,0,0,0
15,5660,TFU,5.84,73,3,11,0,0,0,128,0,0,0
15,RPAS_8148,NOTIFY,5.16,96,4,27,0,0,0,128,0,0,0
15,RPAS_8518,POLL,4.64,96,4,27,0,0,0,128,0,0,0
15,RPAS_7558,ACTIVE,4.04,96,4,27,0,0,0,128,0,0,0
15,RPAS_7950,SPLIT,4.64,96,4,27,0,0,0,128,0,0,0
15,8652,POLL,31.88,140,5,50,0,500,384,256,0,0,0
15,7949,SPLIT,2.32,106,5,30,0,0,0,128,0,0,0
15,7559,MULT,224.16,464,8,205,0,1000,256256,128128,0,0,0
15,7560,ADD,81.92,460,8,201,0,1000,256000,128128,0,0,0
15,7561,CONV,98.72,193,5,74,3600,7208,129024,128128,0,0,0
15,7564,ACTIVE,226.6,626,9,280,0,5105,130176,128128,0,0,0
15,RPAS_7952,CONCAT,4.68,96,4,27,0,0,0,128,0,0,0
15,RPAS_8326,NOTIFY,4.08,96,4,27,0,0,0,128,0,0,0
15,RPAS_7951,CONCAT,3.56,96,4,27,0,0,0,128,0,0,0
15,RPAS_8325,NOTIFY,4.12,96,4,27,0,0,0,128,0,0,0
15,RPAS_8445,POLL,4.16,96,4,27,0,0,0,128,0,0,0
15,5661,TFU,6.08,73,3,11,0,0,0,128,0,0,0
15,RPAS_8149,NOTIFY,4.92,96,4,27,0,0,0,128,0,0,0
15,RPAS_8519,POLL,5.96,96,4,27,0,0,0,128,0,0,0
15,RPAS_7565,ACTIVE,4.96,96,4,27,0,0,0,128,0,0,0
15,RPAS_7953,SPLIT,5.88,96,4,27,0,0,0,128,0,0,0
15,RPAS_8653,POLL,4.16,96,4,27,0,0,0,128,0,0,0
15,RPAS_7954,SPLIT,5.16,96,4,27,0,0,0,128,0,0,0
15,7566,MULT,233.24,464,8,205,0,1000,256256,128128,0,0,0
15,7567,ADD,83.08,460,8,201,0,1000,256000,128128,0,0,0
15,7568,CONV,106.36,193,5,74,3600,7208,129024,128128,0,0,0
15,7571,ACTIVE,191.96,626,9,280,0,5105,130176,128128,0,0,0
15,RPAS_7956,CONCAT,4.68,96,4,27,0,0,0,128,0,0,0
15,RPAS_8328,NOTIFY,4.52,96,4,27,0,0,0,128,0,0,0
15,RPAS_7955,CONCAT,4.52,96,4,27,0,0,0,128,0,0,0
15,RPAS_8327,NOTIFY,3.28,96,4,27,0,0,0,128,0,0,0
15,RPAS_8446,POLL,3.04,96,4,27,0,0,0,128,0,0,0
15,5662,TFU,6.36,73,3,11,0,0,0,128,0,0,0
15,RPAS_8150,NOTIFY,4.76,96,4,27,0,0,0,128,0,0,0
15,RPAS_8520,POLL,4.92,96,4,27,0,0,0,128,0,0,0
15,RPAS_7572,ACTIVE,4.68,96,4,27,0,0,0,128,0,0,0
15,RPAS_7958,SPLIT,4.32,96,4,27,0,0,0,128,0,0,0
15,RPAS_8654,POLL,4.04,96,4,27,0,0,0,128,0,0,0
15,RPAS_7957,SPLIT,4.84,96,4,27,0,0,0,128,0,0,0
15,7573,MULT,234.48,464,8,205,0,1000,256256,128128,0,0,0
15,7574,ADD,83.88,460,8,201,0,1000,256000,128128,0,0,0
15,7575,CONV,101,193,5,74,3600,7208,129024,128128,0,0,0
15,7578,ACTIVE,205.16,626,9,280,0,5105,130176,128128,0,0,0
15,RPAS_7959,CONCAT,10.76,96,4,27,0,0,0,128,0,0,0
15,RPAS_8329,NOTIFY,3.08,96,4,27,0,0,0,128,0,0,0
15,RPAS_7960,CONCAT,3.24,96,4,27,0,0,0,128,0,0,0
15,RPAS_8330,NOTIFY,2.96,96,4,27,0,0,0,128,0,0,0
15,RPAS_8447,POLL,2.92,96,4,27,0,0,0,128,0,0,0
15,5663,TFU,6.16,73,3,11,0,0,0,128,0,0,0
15,RPAS_8151,NOTIFY,2.08,96,4,27,0,0,0,128,0,0,0
15,RPAS_8521,POLL,4.16,96,4,27,0,0,0,128,0,0,0
15,RPAS_7579,ACTIVE,4.44,96,4,27,0,0,0,128,0,0,0
15,RPAS_7962,SPLIT,3.36,96,4,27,0,0,0,128,0,0,0
15,RPAS_8655,POLL,3.8,96,4,27,0,0,0,128,0,0,0
15,RPAS_7961,SPLIT,3.88,96,4,27,0,0,0,128,0,0,0
15,7580,MULT,238.16,464,8,205,0,1000,256256,128128,0,0,0
15,7581,ADD,81.56,460,8,201,0,1000,256000,128128,0,0,0
15,7582,CONV,93.96,193,5,74,3600,7208,129024,128128,0,0,0
15,7585,ACTIVE,188.32,626,9,280,0,5105,130176,128128,0,0,0
15,RPAS_7963,CONCAT,3.64,96,4,27,0,0,0,128,0,0,0
15,RPAS_8331,NOTIFY,5.12,96,4,27,0,0,0,128,0,0,0
15,RPAS_7964,CONCAT,4,96,4,27,0,0,0,128,0,0,0
15,RPAS_8332,NOTIFY,4.28,96,4,27,0,0,0,128,0,0,0
15,RPAS_8448,POLL,4.56,96,4,27,0,0,0,128,0,0,0
15,5664,TFU,5.96,73,3,11,0,0,0,128,0,0,0
15,RPAS_8152,NOTIFY,2.6,96,4,27,0,0,0,128,0,0,0
15,RPAS_8522,POLL,2.4,96,4,27,0,0,0,128,0,0,0
15,RPAS_7586,ACTIVE,2.48,96,4,27,0,0,0,128,0,0,0
15,RPAS_7966,SPLIT,2.56,96,4,27,0,0,0,128,0,0,0
15,RPAS_8656,POLL,2.76,96,4,27,0,0,0,128,0,0,0
15,RPAS_7965,SPLIT,2.72,96,4,27,0,0,0,128,0,0,0
15,7587,MULT,241.68,464,8,205,0,1000,256256,128128,0,0,0
15,7588,ADD,80.68,460,8,201,0,1000,256000,128128,0,0,0
15,7589,CONV,96,193,5,74,3600,7208,129024,128128,0,0,0
15,7592,ACTIVE,109.04,626,9,280,0,5105,130176,128128,0,0,0
15,RPAS_7968,CONCAT,4.24,96,4,27,0,0,0,128,0,0,0
15,RPAS_8334,NOTIFY,3.72,96,4,27,0,0,0,128,0,0,0
15,RPAS_7967,CONCAT,3.96,96,4,27,0,0,0,128,0,0,0
15,RPAS_8333,NOTIFY,4.48,96,4,27,0,0,0,128,0,0,0
15,RPAS_8449,POLL,4.8,96,4,27,0,0,0,128,0,0,0
15,5665,TFU,6.92,73,3,11,0,0,0,128,0,0,0
15,RPAS_8153,NOTIFY,4.4,96,4,27,0,0,0,128,0,0,0
15,RPAS_8523,POLL,4.4,96,4,27,0,0,0,128,0,0,0
15,RPAS_7593,ACTIVE,5,96,4,27,0,0,0,128,0,0,0
15,RPAS_7970,SPLIT,4.8,96,4,27,0,0,0,128,0,0,0
15,RPAS_8657,POLL,5.12,96,4,27,0,0,0,128,0,0,0
15,RPAS_7969,SPLIT,4.92,96,4,27,0,0,0,128,0,0,0
15,7594,MULT,244.44,464,8,205,0,1000,256256,128128,0,0,0
15,7595,ADD,80.36,460,8,201,0,1000,256000,128128,0,0,0
15,7596,CONV,98.4,193,5,74,3600,7208,129024,128128,0,0,0
15,7599,ACTIVE,204.64,626,9,280,0,5105,130176,128128,0,0,0
15,RPAS_7971,CONCAT,3.96,96,4,27,0,0,0,128,0,0,0
15,RPAS_8335,NOTIFY,4,96,4,27,0,0,0,128,0,0,0
15,7972,CONCAT,5.64,106,5,30,0,0,0,128,0,0,0
15,8336,NOTIFY,7.76,114,5,35,0,1,128,256,0,0,0
15,RPAS_8450,POLL,4.84,96,4,27,0,0,0,128,0,0,0
15,5666,TFU,5.4,73,3,11,0,0,0,128,0,0,0
15,RPAS_8154,NOTIFY,4.48,96,4,27,0,0,0,128,0,0,0
15,RPAS_8524,POLL,7.04,96,4,27,0,0,0,128,0,0,0
15,RPAS_7600,ACTIVE,3.36,96,4,27,0,0,0,128,0,0,0
15,RPAS_7974,SPLIT,4.6,96,4,27,0,0,0,128,0,0,0
15,RPAS_8658,POLL,3.6,96,4,27,0,0,0,128,0,0,0
15,RPAS_7973,SPLIT,4.08,96,4,27,0,0,0,128,0,0,0
15,7601,MULT,251.4,464,8,205,0,1000,256256,128128,0,0,0
15,7602,ADD,78.4,460,8,201,0,1000,256000,128128,0,0,0
15,7603,CONV,94.72,193,5,74,3600,7208,129024,128128,0,0,0
15,7606,ACTIVE,160.24,626,9,280,0,5105,130176,128128,0,0,0
15,RPAS_7976,CONCAT,4.2,96,4,27,0,0,0,128,0,0,0
15,RPAS_8338,NOTIFY,4.44,96,4,27,0,0,0,128,0,0,0
15,RPAS_7975,CONCAT,4.72,96,4,27,0,0,0,128,0,0,0
15,RPAS_8337,NOTIFY,4.24,96,4,27,0,0,0,128,0,0,0
15,RPAS_8451,POLL,4.16,96,4,27,0,0,0,128,0,0,0
15,5667,TFU,6.04,73,3,11,0,0,0,128,0,0,0
15,RPAS_8155,NOTIFY,4.88,96,4,27,0,0,0,128,0,0,0
15,RPAS_8525,POLL,4.8,96,4,27,0,0,0,128,0,0,0
15,RPAS_7607,ACTIVE,4.96,96,4,27,0,0,0,128,0,0,0
15,RPAS_7978,SPLIT,4.88,96,4,27,0,0,0,128,0,0,0
15,RPAS_8659,POLL,3.92,96,4,27,0,0,0,128,0,0,0
15,RPAS_7977,SPLIT,4.16,96,4,27,0,0,0,128,0,0,0
15,7608,MULT,240,464,8,205,0,1000,256256,128128,0,0,0
15,7609,ADD,83.76,460,8,201,0,1000,256000,128128,0,0,0
15,7610,CONV,146.48,193,5,74,3600,7208,129024,128128,0,0,0
15,7613,ACTIVE,166.28,626,9,280,0,5105,130176,128128,0,0,0
15,RPAS_7980,CONCAT,4.32,96,4,27,0,0,0,128,0,0,0
15,RPAS_8340,NOTIFY,5.12,96,4,27,0,0,0,128,0,0,0
15,RPAS_7979,CONCAT,4.16,96,4,27,0,0,0,128,0,0,0
15,RPAS_8339,NOTIFY,4.44,96,4,27,0,0,0,128,0,0,0
15,RPAS_8452,POLL,4.28,96,4,27,0,0,0,128,0,0,0
15,5668,TFU,6.44,73,3,11,0,0,0,128,0,0,0
15,RPAS_8156,NOTIFY,4.4,96,4,27,0,0,0,128,0,0,0
15,8526,POLL,13.8,140,5,50,0,500,384,256,0,0,0
15,7614,ACTIVE,297.4,802,5,262,0,80858,2050176,2048128,0,0,0
15,7982,SPLIT,2.24,106,5,30,0,0,0,128,0,0,0
15,RPAS_8660,POLL,2.16,96,4,27,0,0,0,128,0,0,0
15,RPAS_7981,SPLIT,2.04,96,4,27,0,0,0,128,0,0,0
15,7615,MULT,224.52,464,8,205,0,1000,256256,128128,0,0,0
15,7616,ADD,78.44,460,8,201,0,1000,256000,128128,0,0,0
15,7617,CONV,93.56,193,5,74,3600,7208,129024,128128,0,0,0
15,7620,ACTIVE,191.12,626,9,280,0,5105,130176,128128,0,0,0
15,7983,CONCAT,5.64,106,5,30,0,0,0,128,0,0,0
15,8341,NOTIFY,7.76,114,5,35,0,1,128,256,0,0,0
15,RPAS_7984,CONCAT,5.24,96,4,27,0,0,0,128,0,0,0
15,RPAS_8342,NOTIFY,4.2,96,4,27,0,0,0,128,0,0,0
15,RPAS_8453,POLL,3.68,96,4,27,0,0,0,128,0,0,0
15,5669,TFU,5.96,73,3,11,0,0,0,128,0,0,0
15,RPAS_8157,NOTIFY,3.92,96,4,27,0,0,0,128,0,0,0
15,RPAS_8527,POLL,3.96,96,4,27,0,0,0,128,0,0,0
15,RPAS_7621,ACTIVE,4.4,96,4,27,0,0,0,128,0,0,0
15,RPAS_7986,SPLIT,3,96,4,27,0,0,0,128,0,0,0
15,RPAS_8661,POLL,2.56,96,4,27,0,0,0,128,0,0,0
15,RPAS_7985,SPLIT,2.68,96,4,27,0,0,0,128,0,0,0
15,7622,MULT,242.12,464,8,205,0,1000,256256,128128,0,0,0
15,7623,ADD,85.08,460,8,201,0,1000,256000,128128,0,0,0
15,7624,CONV,97.36,193,5,74,3600,7208,129024,128128,0,0,0
15,7627,ACTIVE,150.76,626,9,280,0,5105,130176,128128,0,0,0
15,RPAS_7988,CONCAT,5.12,96,4,27,0,0,0,128,0,0,0
15,RPAS_8344,NOTIFY,3.2,96,4,27,0,0,0,128,0,0,0
15,RPAS_7987,CONCAT,3.08,96,4,27,0,0,0,128,0,0,0
15,RPAS_8343,NOTIFY,3.52,96,4,27,0,0,0,128,0,0,0
15,RPAS_8454,POLL,4.2,96,4,27,0,0,0,128,0,0,0
15,5670,TFU,7.04,73,3,11,0,0,0,128,0,0,0
15,RPAS_8158,NOTIFY,4.68,96,4,27,0,0,0,128,0,0,0
15,8528,POLL,52.76,140,5,50,0,500,384,256,0,0,0
15,7628,ACTIVE,262.64,802,5,262,0,80858,2050176,2048128,0,0,0
15,7989,SPLIT,2.28,106,5,30,0,0,0,128,0,0,0
15,RPAS_8662,POLL,2.04,96,4,27,0,0,0,128,0,0,0
15,RPAS_7990,SPLIT,2.08,96,4,27,0,0,0,128,0,0,0
15,7629,MULT,222.56,464,8,205,0,1000,256256,128128,0,0,0
15,7630,ADD,171.72,462,8,203,0,1000,256128,128128,0,0,0
15,7631,CONV,188,195,5,76,3600,7208,129152,128128,0,0,0
15,RPAS_7995,CONCAT,3.92,96,4,27,0,0,0,128,0,0,0
15,RPAS_8348,NOTIFY,4.8,96,4,27,0,0,0,128,0,0,0
15,7634,ACTIVE,159.2,626,9,280,0,5105,130176,128128,0,0,0
15,RPAS_7991,CONCAT,3.72,96,4,27,0,0,0,128,0,0,0
15,RPAS_8345,NOTIFY,5.04,96,4,27,0,0,0,128,0,0,0
15,RPAS_7992,CONCAT,4.6,96,4,27,0,0,0,128,0,0,0
15,RPAS_8346,NOTIFY,3.92,96,4,27,0,0,0,128,0,0,0
15,RPAS_8455,POLL,6.8,96,4,27,0,0,0,128,0,0,0
15,5671,TFU,5.88,73,3,11,0,0,0,128,0,0,0
15,RPAS_8159,NOTIFY,5.28,96,4,27,0,0,0,128,0,0,0
15,RPAS_8529,POLL,4.28,96,4,27,0,0,0,128,0,0,0
15,RPAS_7635,ACTIVE,3.2,96,4,27,0,0,0,128,0,0,0
15,RPAS_8222,NOTIFY,3.6,96,4,27,0,0,0,128,0,0,0
15,8530,POLL,301.32,8528,5,3824,0,210000,107776,384,0,0,0
15,7636,MULT,278.68,579,5,158,0,16000,4096384,2048128,0,0,0
15,8223,NOTIFY,2.88,114,5,35,0,1,128,256,0,0,0
15,RPAS_8456,POLL,2.08,96,4,27,0,0,0,128,0,0,0
15,5672,TFU,5.08,73,3,11,0,0,0,128,0,0,0
15,RPAS_8160,NOTIFY,4.92,96,4,27,0,0,0,128,0,0,0
15,RPAS_8531,POLL,4.52,96,4,27,0,0,0,128,0,0,0
15,RPAS_7637,ACTIVE,4.44,96,4,27,0,0,0,128,0,0,0
15,RPAS_8224,NOTIFY,4.52,96,4,27,0,0,0,128,0,0,0
15,RPAS_8532,POLL,48,96,4,27,0,0,0,128,0,0,0
15,RPAS_7638,MULT,6,96,4,27,0,0,0,128,0,0,0
15,RPAS_8225,NOTIFY,6.56,96,4,27,0,0,0,128,0,0,0
15,RPAS_8663,POLL,4.28,96,4,27,0,0,0,128,0,0,0
15,RPAS_7996,SPLIT,2.24,96,4,27,0,0,0,128,0,0,0
15,7640,MOVE,3.88,106,5,30,0,0,0,128,0,0,0
15,7639,CONV,811.08,458,5,116,54000,21820,1076224,128128,0,0,0
15,7642,ACTIVE,52.12,622,9,276,0,5105,129920,128128,0,0,0
15,7643,MULT,87.88,462,8,203,0,1000,256128,128128,0,0,0
15,7644,CONV,71.12,174,5,71,6000,6402,128128,256128,0,0,0
15,7646,ADD,203.32,342,9,139,0,2000,512640,256128,0,0,0
15,RPAS_8226,NOTIFY,3.8,96,4,27,0,0,0,128,0,0,0
15,RPAS_8533,POLL,4.24,96,4,27,0,0,0,128,0,0,0
15,RPAS_7647,ADD,4.56,96,4,27,0,0,0,128,0,0,0
15,RPAS_8227,NOTIFY,4.08,96,4,27,0,0,0,128,0,0,0
15,RPAS_7997,CONCAT,3.88,96,4,27,0,0,0,128,0,0,0
15,7651,CONV,168.08,176,5,73,6000,6402,256512,128128,0,0,0
15,RPAS_7653,ADD,10.72,96,4,27,0,0,0,128,0,0,0
15,RPAS_8534,POLL,2.24,96,4,27,0,0,0,128,0,0,0
15,7649,ACTIVE,127.4,338,9,136,0,10105,258304,256128,0,0,0
15,RPAS_8228,NOTIFY,4.76,96,4,27,0,0,0,128,0,0,0
15,RPAS_7655,ACTIVE,4.92,96,4,27,0,0,0,128,0,0,0
15,RPAS_8535,POLL,4.76,96,4,27,0,0,0,128,0,0,0
15,RPAS_7650,MULT,3.76,96,4,27,0,0,0,128,0,0,0
15,RPAS_8070,CONCAT,3.84,96,4,27,0,0,0,128,0,0,0
