core_id,layer_group_id,layer_group_type,duration(us),inst_num,cache_miss,gdma_rd(Bytes),gdma_wr(Bytes),cdma0_recv(B),cmda0_wr(B),cdma1_recv(B),cmda1_wr(B)
2,8467,POLL,3.36,83,4,0,128,0,0,0,0
2,5683,TFU,39.28,79,2,237568,128,491520,491520,245760,245760
2,8171,NOTIFY,4.32,83,4,0,128,0,0,0,0
2,8567,POLL,5.52,83,4,0,128,0,0,0,0
2,7732,ACTIVE,4.12,83,4,0,128,0,0,0,0
2,8244,NOTIFY,4.48,83,4,0,128,0,0,0,0
2,8568,POLL,4.92,83,4,0,128,0,0,0,0
2,7733,MULT,4.44,83,4,0,128,0,0,0,0
2,8063,SPLIT,6.48,83,4,0,128,0,0,0,0
2,8395,NOTIFY,6.6,83,4,0,128,0,0,0,0
2,8569,POLL,5.6,83,4,0,128,0,0,0,0
2,7734,ADD,7.64,83,4,0,128,0,0,0,0
2,8245,NOTIFY,7.16,83,4,0,128,0,0,0,0
2,8064,SPLIT,7.88,83,4,0,128,0,0,0,0
2,7735,CONV,515.12,160,5,25600,128,25600,25600,51200,51200
2,8681,POLL,3.12,83,4,0,128,0,0,0,0
2,8069,CONCAT,1.72,83,4,0,128,0,0,0,0
2,8398,NOTIFY,2.84,83,4,0,128,0,0,0,0
